dihedral,ideal_angle,extracted_angle,error
C1-C2-C4-C5,294.81740994456055,296.2547163742235,1.4373064296629536
C3-C2-C4-C5,55.80928848861935,58.230531357025065,2.421242868405713
C8-C2-C4-C5,175.76071563867202,177.4022781825632,1.6415625438911832
C1-C2-C8-C9,64.30268611029496,64.12756345839497,0.17512265189998288
C3-C2-C8-C9,303.21448602007246,302.20314708924,1.0113389308324372
C4-C2-C8-C9,183.32062697006236,183.00119882170046,0.3194281483619079
C2-C4-C5-C6,172.48038990428194,178.06739750495814,5.587007600676202
C4-C5-C6-C7,180.84631490415842,178.72536364127382,2.120951262884603
C5-C6-C7-N1,178.15477407656368,174.141606903619,4.013167172944691
C2-C8-C9-C10,184.7925321044423,182.4160463577277,2.376485746714593
C8-C9-C10-C11,178.95495238358112,180.3566142143719,1.401661830790772
C9-C10-C11-N2,178.61295697985128,186.58142068174436,7.968463701893086
