angle,ideal_angle,extracted_angle,error
N1-C1-C2,114.5449873614182,113.55780586331291,0.9871814981052864
C1-C2-C8,113.40575685594574,112.30214900857499,1.1036078473707533
C1-C2-C3,112.93214200030475,114.26677446315374,1.3346324628489867
C8-C2-C3,112.39802347681356,111.19346188169006,1.2045615951235078
C2-C3-C4,110.96265348897684,114.14764606303613,3.1849925740592937
C3-C4-C5,111.20041485387266,117.0073509222028,5.806936068330145
C4-C5-C7,112.35381681823166,112.52298490051459,0.16916808228292268
C4-C5-C6,112.62192329375826,114.80882052581424,2.1868972320559834
C7-C5-C6,113.61780463907253,112.04640788789351,1.571396751179023
N2-C6-C5,114.583349898512,113.78399107471196,0.7993588238000342
C5-C7-C8,113.18858989162491,111.9840555108185,1.2045343808064217
C2-C8-C7,113.10619990127195,110.0165853951727,3.0896145060992524
