dihedral,ideal_angle,extracted_angle,error
C1-C2-C5-C6,165.5807983096325,287.61212193511216,122.03132362547964
C1-C2-C5-C7,44.532513863981634,167.10394273577455,122.57142887179292
C1-C2-C5-C8,284.4712057688205,47.16059951756413,237.31060625125636
C3-C2-C5-C6,286.6368589136647,166.56067930566184,120.07617960800286
C3-C2-C5-C7,165.58857446801383,46.05250010632421,119.53607436168963
C3-C2-C5-C8,45.52726637285267,286.1091568881138,240.5818905152611
C4-C2-C5-C6,45.44424934315646,47.53808845580475,2.09383911264829
C4-C2-C5-C7,284.39596489750556,287.02990925646714,2.633944358961571
C4-C2-C5-C8,164.33465680234443,167.0865660382567,2.7519092359122794
C1-C2-C4-N1,46.70179938228951,298.88825954372294,252.18646016143344
C5-C2-C4-N1,167.26428398746074,177.60904346058933,10.34475947312859
C3-C2-C4-N1,287.76541845424094,57.22434014990044,230.5410783043405
C2-C5-C8-N2,167.5720872959589,165.17769996359604,2.394387332362868
C6-C5-C8-N2,288.1047833271341,286.49483514328557,1.6099481838485303
C7-C5-C8-N2,47.049860505736,44.46235590342411,2.5875046023118884
