dihedral,ideal_angle,extracted_angle,error
N1-C1-C6-C5,178.32026088016633,182.25718519510787,3.9369243149415354
C2-C1-C6-C5,302.57650832575644,303.32928727690904,0.7527789511526066
N1-C1-C2-C3,181.6127494562765,176.8457859573381,4.766963498938395
C6-C1-C2-C3,57.351594767254745,56.34908087069101,1.002513896563734
C1-C2-C3-C4,304.0103507190941,304.2278520989905,0.2175013798964187
C2-C3-C4-N2,181.86762504936488,177.70133644783215,4.166288601532727
C2-C3-C4-C5,57.55828402291067,56.6334536150984,0.9248304078122729
N2-C4-C5-C6,178.09730250776843,183.1869825275024,5.089680019733976
C3-C4-C5-C6,302.3797613691915,303.6792454940673,1.2994841248757893
C4-C5-C6-C1,56.124844472992244,55.78102682074733,0.34381765224491545
