angle,ideal_angle,extracted_angle,error
N1-C1-C6,113.82377815788466,118.0157616596177,4.191983501733034
N1-C1-C2,113.82787553064888,119.46345005388154,5.635574523232663
C6-C1-C2,116.33738557895634,122.51463422003306,6.177248641076716
C1-C2-C3,121.70053867810151,118.71111301452218,2.9894256635793255
C2-C3-C4,121.68198132653649,118.7723331826316,2.9096481439048887
N2-C4-C3,113.94642112944925,118.01421786799803,4.067796738548779
N2-C4-C5,113.93654505199075,119.45590848112307,5.519363429132326
C3-C4-C5,116.39237751697364,122.52349983987303,6.131122322899387
C4-C5-C6,121.66545931502303,118.7072942553926,2.9581650596304314
C1-C6-C5,121.71338732017249,118.77081356796523,2.9425737522072524
