angle,ideal_angle,extracted_angle,error
C1-C2-C4,110.34411025599285,109.62662520889651,0.7174850470963321
C1-C2-C3,110.14892210676788,109.3219074246666,0.8270146821012787
C1-C2-C6,110.19737284287272,109.56604163897009,0.6313312039026329
C4-C2-C3,110.4776581611933,111.11969747810005,0.6420393169067466
C4-C2-C6,105.11137405954595,105.92730909032207,0.8159350307761173
C3-C2-C6,110.46047744296146,111.22215248526857,0.7616750423071039
C2-C4-C5,113.94563725780537,115.09643122657307,1.150793968767701
N1-C5-C4,112.10662170971838,109.10745738975022,2.999164319968159
C2-C6-C7,113.97268091128525,115.14022041069708,1.1675394994118307
N2-C7-C6,111.88705543312966,109.08933968120802,2.7977157519216433
