angle,ideal_angle,extracted_angle,error
N1-C1-C2,111.24989832208695,109.98796521480654,1.261933107280413
C1-C2-C3,110.83911519890518,110.2529339150515,0.5861812838536764
C2-C3-C10,120.3210993334023,121.32119507087087,1.0000957374685697
C2-C3-C4,121.08333269301505,120.1266223723824,0.9567103206326522
C10-C3-C4,118.58496043649374,118.53224833240768,0.05271210408606919
C3-C4-C5,120.82581868003253,120.88194214647694,0.05612346644441857
C4-C5-C6,120.58344765172903,120.68087928878599,0.09743163705695679
C5-C6-C9,118.58333353106379,118.43143388377506,0.1518996472887295
C5-C6-C7,120.6283772699735,121.01108326079441,0.3827059908209094
C9-C6-C7,120.77581217144838,120.49788481138631,0.27792736006206553
C6-C7-C8,110.92636989053267,110.20371472118212,0.7226551693505456
N2-C8-C7,111.27195610563668,110.05693257250633,1.2150235331303492
C6-C9-C10,120.83056046413674,120.94666568971886,0.11610522558211755
C3-C10-C9,120.58993772964767,120.4844993284904,0.10543840115727221
