angle,ideal_angle,extracted_angle,error
N1-C1-C2,112.56927464126565,109.45364166912844,3.115632972137206
C1-C2-C3,116.62091546190176,116.99785226934304,0.37693680744128244
C2-C3-C10,113.02547489115824,107.07857636673278,5.946898524425464
C2-C3-C4,110.49170652058723,112.25628328370946,1.7645767631222355
C10-C3-C4,111.20190815543785,110.94054666498975,0.2613614904480954
C3-C4-C5,113.4654272045081,110.6410008488251,2.824426355683002
C4-C5-C6,112.02548729453564,110.714644043277,1.3108432512586319
C5-C6-C7,114.25944479465616,112.09122079047697,2.1682240041791943
C5-C6-C9,110.56837143219423,110.75188428263517,0.18351285044094823
C7-C6-C9,109.65523213543878,110.00621485922844,0.3509827237896559
C6-C7-C8,118.20270539713343,114.5277829258339,3.6749224712995243
N2-C8-C7,114.76097811761578,109.79175723945566,4.969220878160115
C6-C9-C10,113.82024426991534,110.81180309258097,3.008441177334362
C3-C10-C9,111.1932804881794,110.86876041821465,0.32452006996474836
