bond,ideal_length,extracted_length,error
N1-C1,1.5190417553856495,1.4913593963169782,0.027682359068671225
N2-C8,1.5175320858057553,1.4953413206963038,0.022190765109451505
C1-C2,1.5215399197945765,1.5095340741271979,0.012005845667378612
C2-C3,1.5363956794307403,1.5241038956775887,0.012291783753151542
C3-C10,1.5334145448017693,1.539072517680794,0.0056579728790246975
C3-C4,1.5536939335967945,1.5382915053404218,0.015402428256372724
C4-C5,1.5312246305533381,1.5284218621407375,0.0028027684126006314
C5-C6,1.53651173689418,1.546083740642861,0.009572003748680835
C6-C7,1.5394815033106597,1.5347489369056186,0.00473256640504105
C6-C9,1.559254038459639,1.5376315896055737,0.02162244885406528
C7-C8,1.5265093402711403,1.5119349096822499,0.014574430588890408
C9-C10,1.5306798705721492,1.5193164153012269,0.011363455270922307
