bond,ideal_length,extracted_length,error
N1-C7,1.5106746939275908,1.4915641006563736,0.019110593271217224
N2-C11,1.5123144024414321,1.4885669045814585,0.023747497859973654
C1-C2,1.5394840469967823,1.5292904192476293,0.010193627749153
C2-C3,1.5383992607297856,1.5356936601626172,0.002705600567168398
C2-C4,1.5519694661464505,1.5386701168051489,0.013299349341301614
C2-C8,1.5516880993402298,1.5388296332686484,0.012858466071581365
C4-C5,1.531503267551437,1.5249740915640353,0.00652917598740177
C5-C6,1.5329653199460858,1.5229913677534694,0.00997395219261632
C6-C7,1.5247711186134776,1.5123307225366676,0.012440396076810023
C8-C9,1.5317192723939246,1.5221551937572466,0.009564078636677964
C9-C10,1.5335451032576397,1.5207339843536127,0.012811118904026975
C10-C11,1.5248707170733404,1.5116698438286964,0.013200873244644029
