bond,ideal_length,extracted_length,error
N1-C1,1.5169861688179969,1.500794448220948,0.016191720597048764
N2-C10,1.512455964620227,1.490404425348829,0.022051539271397802
C1-C2,1.5222492017594467,1.517399911581513,0.004849290177933563
C2-C3,1.5317986084337722,1.5279575763906104,0.003841032043161885
C3-C4,1.533405934960724,1.5274601739730982,0.005945760987625892
C4-C5,1.5447424662391775,1.538681486483612,0.006060979755565521
C4-C12,1.5337617177020724,1.5293071957619797,0.0044545219400926594
C5-C6,1.5464883176255708,1.5468901942961448,0.00040187667057400844
C6-C7,1.535084994854222,1.529745258961613,0.005339735892609054
C7-C11,1.5452922635370225,1.5380459044322359,0.007246359104786659
C7-C8,1.5353142178074053,1.5261723960265658,0.009141821780839443
C8-C9,1.5341772973401815,1.5247142597696546,0.009463037570526911
C9-C10,1.5234222536185889,1.516546418352936,0.00687583526565283
C11-C12,1.547211288053577,1.5425179951725234,0.00469329288105369
