dihedral,ideal_angle,extracted_angle,error
C1-C2-C6-C9,72.02151673463905,76.25469174564228,4.233175011003226
C1-C2-C6-C8,191.3501119647661,315.69335401530316,124.34324205053704
C1-C2-C6-C7,311.82505293448327,195.022553256427,116.80249967805628
C3-C2-C6-C9,311.70736480277725,315.17609962574585,3.4687348229685995
C3-C2-C6-C8,71.03596003290434,194.61476189540676,123.57880186250242
C3-C2-C6-C7,191.5109010026215,73.94396113653059,117.5669398660909
C4-C2-C6-C9,191.980509948868,195.79570281254348,3.8151928636754917
C4-C2-C6-C8,311.309105178995,75.23436508220439,236.07474009679063
C4-C2-C6-C7,71.7840461487122,314.5635643233282,242.779518174616
C1-C2-C4-C5,307.61174736394497,315.50405404774506,7.892306683800086
C6-C2-C4-C5,186.8380482690028,195.1717715743635,8.333723305360706
C3-C2-C4-C5,65.69885569165966,74.12436954570694,8.425513854047281
C2-C4-C5-N1,177.6193214324032,175.8913180142759,1.7280034181273152
C2-C6-C9-C10,190.55343140189282,188.4470851534531,2.106346248439735
C8-C6-C9-C10,69.48067458039452,309.6672325115394,240.18655793114488
C7-C6-C9-C10,311.57809106245077,67.96777606108893,243.61031500136184
C6-C9-C10-N2,181.6943316746118,174.62914624833195,7.0651854262798395
