bond,ideal_length,extracted_length,error
N1-C5,1.514974904651807,1.4970018058194983,0.017973098832308798
N2-C10,1.513284622535752,1.4938278457655492,0.019456776770202744
C1-C2,1.542882272029222,1.5334476110706214,0.00943466095860046
C2-C6,1.601003019543577,1.5835109838766144,0.017492035666962558
C2-C3,1.5427922808099532,1.5349671359782509,0.00782514483170238
C2-C4,1.5554561281074544,1.542389875730807,0.01306625237664738
C4-C5,1.5282836848012398,1.5207492760366643,0.007534408764575451
C6-C9,1.5554897971641846,1.5376561539865357,0.017833643177648906
C6-C8,1.5430068684496328,1.5351092997149358,0.007897568734696936
C6-C7,1.5428075081944834,1.530994942542756,0.011812565651727391
C9-C10,1.5278078577502827,1.519267855476671,0.008540002273611735
