dihedral,ideal_angle,extracted_angle,error
N1-C1-C2-C8,302.836029365582,48.450413622152006,254.38561574343
N1-C1-C2-C3,72.17944154805024,279.65303182820645,207.4735902801562
C1-C2-C8-C7,106.19362335959384,186.94108870106447,80.74746534147063
C3-C2-C8-C7,336.57943135302816,317.77542830498226,18.8040030480459
C1-C2-C3-C4,194.7095565825848,112.76954789100529,81.94000869157952
C8-C2-C3-C4,324.56757549481046,342.6531345600897,18.085559065279256
C2-C3-C4-C5,65.55043463864071,54.76091406121796,10.78952057742275
C3-C4-C5-C7,327.96348453658743,332.8087329366917,4.8452484001042535
C3-C4-C5-C6,198.12283974294604,101.69731053492912,96.42552920801693
C4-C5-C7-C8,333.0962129421516,326.9493097690314,6.146903173120222
C6-C5-C7-C8,102.42258348274525,196.69812728819275,94.2755438054475
C4-C5-C6-N2,74.08052439961062,307.83092547560346,233.75040107599284
C7-C5-C6-N2,304.88995417753364,75.8030398185096,229.08691435902404
C5-C7-C8-C2,56.64020883606702,71.07767075565141,14.437461919584393
