dihedral,ideal_angle,extracted_angle,error
N1-C1-C2-C3,181.5955611516212,190.07119773952675,8.47563658790554
C1-C2-C3-C10,286.76184318148864,301.09420218270265,14.332359001214002
C1-C2-C3-C4,105.5602600044651,119.44615740247802,13.885897398012915
C2-C3-C10-C9,179.10056058150823,180.8909322243244,1.7903716428161545
C4-C3-C10-C9,0.27245771548325204,2.5134017689472157,2.2409440534639637
C2-C3-C4-C5,180.82284397468425,179.86581449762332,0.957029477060928
C10-C3-C4-C5,359.6416510142352,358.263331365688,1.378319648547233
C3-C4-C5-C6,0.4401689114024748,0.13821830178070071,0.3019506096217741
C4-C5-C6-C9,359.5795332114191,0.7022997700053657,358.87723344141375
C4-C5-C6-C7,180.85455464100244,183.49636152992892,2.6418068889264816
C5-C6-C9-C10,0.336317958700568,0.08376251407014296,0.25255544463042506
C7-C6-C9-C10,179.0593464880148,177.30456477049327,1.7547817175215243
C5-C6-C7-C8,78.72802706230908,53.1678340618468,25.560193000462284
C9-C6-C7-C8,260.0311695428608,236.01946702166435,24.01170252119647
C6-C7-C8-N2,176.20600975918074,171.6210360597703,4.584973699410455
C6-C9-C10-C3,359.7315868236791,358.2838826971558,1.4477041265233197
