bond,ideal_length,extracted_length,error
N1-C1,1.5232830222259162,1.5001288431330484,0.023154179092867766
N2-C6,1.5233225405099025,1.5021454098091223,0.0211771307007802
C1-C2,1.5234691648675476,1.517733723019944,0.005735441847603662
C2-C8,1.5518687568790874,1.5497276323232618,0.002141124555825602
C2-C3,1.5458785464974887,1.5363262950120091,0.009552251485479557
C3-C4,1.5304978417096005,1.5206686014666988,0.00982924024290166
C4-C5,1.5470089217583511,1.5348380433611404,0.01217087839721076
C5-C7,1.5508184934199922,1.5484759048092895,0.0023425886107026894
C5-C6,1.5246546836447055,1.5250884466152181,0.00043376297051267443
C7-C8,1.5361236656825634,1.5284965330806155,0.007627132601947917
