angle,ideal_angle,extracted_angle,error
C1-C2-C6,110.62985587028786,111.11746325804529,0.4876073877574356
C1-C2-C3,108.26629285678261,109.11430722442987,0.8480143676472522
C1-C2-C4,109.31649165666292,108.64528794555801,0.6712037111049085
C6-C2-C3,111.14967382623527,110.52910594018307,0.6205678860521999
C6-C2-C4,108.57416303032554,109.92553019425563,1.3513671639300924
C3-C2-C4,108.87156816010182,107.41426694753478,1.4573012125670317
C2-C4-C5,115.15640866764795,115.44097656806868,0.28456790042072555
N1-C5-C4,110.53069998777717,107.97889852253887,2.5518014652382988
C2-C6-C9,108.67616674198108,110.75242073677984,2.076253994798762
C2-C6-C8,111.25538693568483,110.79869773232703,0.45668920335779717
C2-C6-C7,110.74248731783752,110.5243308569771,0.2181564608604134
C9-C6-C8,108.44366501274361,107.88668202348286,0.5569829892607459
C9-C6-C7,109.40150746884868,106.95015042281541,2.451357046033266
C8-C6-C7,108.278063974128,109.81902991124389,1.5409659371158853
C6-C9-C10,114.82139004911548,113.28349310395637,1.5378969451591047
N2-C10-C9,110.4870512422363,110.23804589654765,0.2490053456886585
