angle,ideal_angle,extracted_angle,error
C1-C2-C3,109.86715069433345,109.10298082551138,0.7641698688220657
C1-C2-C4,109.63129313341852,109.74754013920355,0.11624700578502711
C1-C2-C8,109.69150829274375,109.8736702069389,0.1821619141951487
C3-C2-C4,110.11778925156646,111.28403052058226,1.1662412690157993
C3-C2-C8,110.20802342764308,111.14068146857626,0.9326580409331768
C4-C2-C8,107.28576620962197,105.64624924230137,1.6395169673206027
C2-C4-C5,115.5850557924932,118.33295141908859,2.747895626595394
C4-C5-C6,113.64525193712292,110.11367072371111,3.531581213411812
C5-C6-C7,109.4329370119044,112.52955808361934,3.096621071714935
N1-C7-C6,112.92369048292818,110.47371559842716,2.4499748845010174
C2-C8-C9,115.80403118989317,118.43798196810476,2.6339507782115987
C8-C9-C10,113.40864025666271,109.47748431325208,3.93115594341063
C9-C10-C11,109.68713026761715,113.0717271955568,3.384596927939654
N2-C11-C10,112.92821077920946,109.40756871899897,3.5206420602104913
