bond,ideal_length,extracted_length,error
N1-C1,1.5232830222259162,1.4983225127619928,0.024960509463923364
N2-C6,1.5233225405099025,1.5034350184612908,0.01988752204861166
C1-C2,1.5234691648675476,1.5212765912188464,0.0021925736487011793
C2-C8,1.5518687568790874,1.545395125381825,0.006473631497262433
C2-C3,1.5458785464974887,1.5415855719555807,0.004292974541908023
C3-C4,1.5304978417096005,1.5236858272869829,0.006812014422617585
C4-C5,1.5470089217583511,1.5340014454752913,0.013007476283059871
C5-C7,1.5508184934199922,1.5579145820514897,0.007096088631497466
C5-C6,1.5246546836447055,1.5333303243953136,0.008675640750608116
C7-C8,1.5361236656825634,1.5362026407910907,7.89751085272794e-05
