angle,ideal_angle,extracted_angle,error
N1-C1-C6,110.6909154899846,108.91897171092252,1.7719437790620844
N1-C1-C2,110.68206400116131,111.10296981136541,0.4209058102041041
C6-C1-C2,112.29464251846471,111.40559258028595,0.8890499381787578
C1-C2-C3,109.87138434113412,109.41190787126604,0.4594764698680791
C2-C3-C4,109.83010323499734,109.52851661031693,0.30158662468041086
N2-C4-C3,110.69838309348273,108.91134535861086,1.7870377348718733
N2-C4-C5,110.74684727020306,111.10735703409726,0.36050976389419986
C3-C4-C5,112.24406435999711,111.39961418258272,0.8444501774143873
C4-C5-C6,109.78772020804233,109.39798923084663,0.38973097719569694
C1-C6-C5,109.84658146054096,109.53965507329936,0.30692638724160304
