dihedral,ideal_angle,extracted_angle,error
N1-C1-C6-C5,140.83284196722042,181.04129539478197,40.20845342756155
C2-C1-C6-C5,5.487464565163735,0.13312545779864868,5.354339107365086
N1-C1-C2-C3,219.155518788295,178.9438459080835,40.21167288021152
C6-C1-C2-C3,354.4991084543311,359.86468895086165,5.3655804965305265
C1-C2-C3-C4,6.01655076705283,0.14181886830663012,5.8747318987462
C2-C3-C4-N2,218.36488528141825,178.91840435064526,39.44648093077299
C2-C3-C4-C5,354.08805656774064,359.84271935666914,5.754662788928499
N2-C4-C5-C6,141.62414606131316,181.09207833465365,39.467932273340494
C3-C4-C5-C6,5.896699380973117,0.15492113362355134,5.741778247349566
C4-C5-C6-C1,354.0121469600438,359.86262466595883,5.8504777059150115
