angle,ideal_angle,extracted_angle,error
C1-C2-C5,110.89237693413615,110.20532009214952,0.6870568419866316
C1-C2-C3,108.53521956556486,107.73451728890133,0.8007022766635288
C1-C2-C4,110.2274763587511,109.44233034412738,0.7851460146237201
C5-C2-C3,111.48150455344587,111.79230356961793,0.3107990161720551
C5-C2-C4,106.82552806993853,108.94525588966194,2.1197278197234084
C3-C2-C4,108.85649001885454,108.68148038933623,0.1750096295183141
N1-C4-C2,114.81476018710873,112.38182578387425,2.4329344032344835
C2-C5-C6,111.52197156492784,110.19868267856192,1.3232888863659156
C2-C5-C7,110.9373708576206,111.12424150431478,0.18687064669417452
C2-C5-C8,106.67607813273052,108.98589239685124,2.3098142641207176
C6-C5-C7,108.48302936614584,109.20672518927842,0.723695823132573
C6-C5-C8,108.98214705466133,108.86177074323122,0.12037631143010685
C7-C5-C8,110.22024220551845,108.41385023449908,1.8063919710193659
N2-C8-C5,114.91907247439828,112.06438704370771,2.854685430690566
