bond,ideal_length,extracted_length,error
N1-C6,1.5141571009205232,1.49615422888975,0.01800287203077322
N2-C9,1.5141389936327625,1.4968252523830738,0.017313741249688652
C1-C2,1.538764937639122,1.53646595710485,0.0022989805342719105
C2-C4,1.5511126478948747,1.547705530514701,0.003407117380173741
C2-C3,1.5385626536922843,1.535741095947313,0.0028215577449712814
C2-C7,1.5507663582858682,1.5483525241113132,0.002413834174554985
C4-C5,1.535276457816007,1.5240347633949956,0.011241694421011417
C5-C6,1.5223775962673598,1.5151897127841552,0.007187883483204649
C7-C8,1.5361217317100104,1.5241229516324517,0.011998780077558724
C8-C9,1.523036303264964,1.5153369876692535,0.007699315595710576
