angle,ideal_angle,extracted_angle,error
C1-C2-C4,110.34411025599285,108.19980494140951,2.1443053145833346
C1-C2-C3,110.14892210676788,111.22974194850002,1.0808198417321364
C1-C2-C6,110.19737284287272,109.2186746684912,0.9786981743815204
C4-C2-C3,110.4776581611933,109.94391384262505,0.5337443185682531
C4-C2-C6,105.11137405954595,107.68772922867252,2.576355169126572
C3-C2-C6,110.46047744296146,110.4646514491715,0.004174006210035941
C2-C4-C5,113.94563725780537,113.27528155838642,0.6703556994189483
N1-C5-C4,112.10662170971838,108.31791064316928,3.788711066549098
C2-C6-C7,113.97268091128525,113.42708621926602,0.545594692019236
N2-C7-C6,111.88705543312966,109.69874617503352,2.1883092580961403
