dihedral,ideal_angle,extracted_angle,error
N1-C1-C6-C5,178.32026088016633,181.70291949930788,3.3826586191415515
C2-C1-C6-C5,302.57650832575644,58.803559886052064,243.77294843970438
N1-C1-C2-C3,181.6127494562765,179.63213979084514,1.9806096654313592
C6-C1-C2-C3,57.351594767254745,301.2717395810896,243.92014481383487
C1-C2-C3-C4,304.0103507190941,57.62260828760443,246.38774243148967
C2-C3-C4-N2,181.86762504936488,178.26456914326957,3.6030559060953067
C2-C3-C4-C5,57.55828402291067,301.16025716183503,243.60197313892436
N2-C4-C5-C6,178.09730250776843,180.3931273920101,2.2958248842416538
C3-C4-C5-C6,302.3797613691915,58.764374075621774,243.6153872935697
C4-C5-C6-C1,56.124844472992244,302.3784100768687,246.25356560387647
