dihedral,ideal_angle,extracted_angle,error
N1-C1-C2-C3,305.81060509576173,91.82340315840459,213.98720193735716
C1-C2-C3-C10,304.3815832389518,178.41718107565387,125.96440216329793
C1-C2-C3-C4,179.04781494126223,301.77828367055656,122.73046872929433
C2-C3-C10-C9,183.05073951254045,156.28562828637146,26.765111226168983
C4-C3-C10-C9,308.0002950110882,31.127454374969922,276.87284063611827
C2-C3-C4-C5,125.15365457979112,174.8292001949489,49.67554561515777
C10-C3-C4-C5,358.794191008691,298.17930205194455,60.61488895674643
C3-C4-C5-C6,53.91643989438624,27.697838900705655,26.21860099368058
C4-C5-C6-C7,184.73889551671164,159.05157715445114,25.6873183622605
C4-C5-C6-C9,309.01412882188504,33.61454724224114,275.3995815796439
C5-C6-C7-C8,294.3154496193395,170.38300619769566,123.93244342164385
C9-C6-C7-C8,169.55402383099866,293.42885571382817,123.87483188282951
C5-C6-C9-C10,357.4465812650282,295.85550191670404,61.59107934832417
C7-C6-C9-C10,124.31807884247432,173.00010648610885,48.68202764363453
C6-C7-C8-N2,79.9652633541885,300.5648681235215,220.59960476933298
C6-C9-C10-C3,54.8508479240655,29.861853218707452,24.988994705358046
