angle,ideal_angle,extracted_angle,error
C1-C2-C4,109.01901403687808,112.20924754460437,3.1902335077262904
C1-C2-C3,108.1530715605274,106.5634362619816,1.5896352985458009
C1-C2-C7,110.56896990277626,109.31285236037385,1.2561175424024071
C4-C2-C3,108.23903312723685,105.85117650270134,2.387856624535516
C4-C2-C7,109.97225972310554,110.41541385125191,0.4431541281463751
C3-C2-C7,110.82346243834667,112.43088446060679,1.607422022260124
C2-C4-C5,115.65894406292614,114.58881698657962,1.0701270763465232
C4-C5-C6,110.59213977632636,111.03198087967438,0.43984110334801585
N1-C6-C5,111.93574652875537,110.12181692904552,1.8139295997098515
C2-C7-C9,111.04260384381725,109.31287670169313,1.7297271421241192
C2-C7-C8,110.66722394267171,112.4303566705906,1.7631327279188866
C2-C7-C10,109.4463006972046,110.41588256260428,0.9695818653996753
C9-C7-C8,108.08503700314247,106.57476960696685,1.510267396175621
C9-C7-C10,108.49786373218105,112.1953256207992,3.6974618886181503
C8-C7-C10,109.0459476272716,105.85391347283873,3.192034154432875
C7-C10-C11,116.39420096173907,114.58738272518198,1.806818236557092
C10-C11-C12,109.7852553291686,111.02182946778568,1.2365741386170725
N2-C12-C11,112.05975462069863,110.1169790521485,1.9427755685501324
