angle,ideal_angle,extracted_angle,error
C1-C2-C4,109.93983388287657,109.68317617666006,0.2566577062165152
C1-C2-C3,110.02116362858406,110.0109443502462,0.010219278337856963
C1-C2-C7,109.97538033101982,110.05489068385072,0.07951035283089425
C4-C2-C3,110.01745082033902,110.4312774273258,0.413826606986774
C4-C2-C7,106.77222078128531,106.25581240289783,0.5164083783874815
C3-C2-C7,110.06281598812697,110.33985973847993,0.27704375035295925
C2-C4-C5,115.15524451576519,114.95837532062794,0.19686919513725343
C4-C5-C6,111.67654255727156,111.34368764627183,0.3328549109997283
N1-C6-C5,110.92377113836758,110.13300642000196,0.7907647183656223
C2-C7-C8,115.45097458233346,116.79932565661512,1.3483510742816662
C7-C8-C9,111.20371248012748,110.83876112911345,0.3649513510140281
N2-C9-C8,111.40084398960703,111.14536905725117,0.2554749323558525
