angle,ideal_angle,extracted_angle,error
C1-C2-C4,109.93983388287657,109.4335660805332,0.5062678023433733
C1-C2-C3,110.02116362858406,109.35577595961948,0.6653876689645841
C1-C2-C7,109.97538033101982,109.24326376385446,0.7321165671653631
C4-C2-C3,110.01745082033902,110.07001423037292,0.05256341003389764
C4-C2-C7,106.77222078128531,108.63353053584896,1.8613097545636492
C3-C2-C7,110.06281598812697,110.08583380036173,0.023017812234755297
C2-C4-C5,115.15524451576519,112.77399372538714,2.381250790378047
C4-C5-C6,111.67654255727156,114.86738969867801,3.1908471414064508
N1-C6-C5,110.92377113836758,107.27857747919928,3.6451936591682994
C2-C7-C8,115.45097458233346,112.34194722082871,3.1090273615047437
C7-C8-C9,111.20371248012748,115.66022738769932,4.456514907571844
N2-C9-C8,111.40084398960703,106.95311942653542,4.447724563071603
