dihedral,ideal_angle,extracted_angle,error
C1-C2-C4-C5,298.57119896414054,72.74560828966317,225.82559067447738
C3-C2-C4-C5,59.88896018802868,312.5415666871623,252.6526064991336
C7-C2-C4-C5,179.30379421653825,191.94097392666455,12.637179710126304
C1-C2-C7-C8,63.67817167948013,285.3917651936854,221.71359351420526
C4-C2-C7-C8,182.92253295543188,166.0771684717888,16.845364483643067
C3-C2-C7-C8,302.3079999648345,45.486354601875085,256.82164536295943
C2-C4-C5-C6,180.5275258806463,191.29312062255246,10.76559474190617
C4-C5-C6-N1,178.77645418085638,181.9458906580816,3.1694364772252186
C2-C7-C8-C9,181.86190489788538,166.33440716101865,15.527497736866735
C7-C8-C9-N2,181.2271707426206,180.3810371160033,0.8461336266172736
