dihedral,ideal_angle,extracted_angle,error
C1-C2-C4-C5,310.69298835743615,309.52013613303245,1.172852224403698
C3-C2-C4-C5,68.11691966388004,69.33027240551108,1.2133527416310415
C7-C2-C4-C5,189.31560739877804,190.0995747867297,0.7839673879516624
C1-C2-C7-C9,191.06484944793866,306.053444306486,114.98859485854737
C1-C2-C7-C8,311.1049943859089,181.7402534978801,129.36474088802882
C1-C2-C7-C10,71.30710777957277,64.24248648853941,7.064621291033362
C4-C2-C7-C9,311.51054582045487,63.83712087829909,247.67342494215578
C4-C2-C7-C8,71.55069075842515,299.52393006969317,227.973239311268
C4-C2-C7-C10,191.752804152089,182.0261630603525,9.726641091736496
C3-C2-C7-C9,71.14756512123806,183.13560974780242,111.98804462656436
C3-C2-C7-C8,191.18771005920834,58.82241893919654,132.36529112001182
C3-C2-C7-C10,311.3898234528722,301.32465192985586,10.065171523016318
C2-C4-C5-C6,184.57348518940498,151.3501453054828,33.223339883922165
C4-C5-C6-N1,176.79107026936228,192.22835723046842,15.437286961106139
C2-C7-C10-C11,186.8221588546687,177.49298024461484,9.329178610053845
C9-C7-C10-C11,65.51351107237821,298.1200335166282,232.60652244425
C8-C7-C10-C11,308.01060126187446,57.12919314296377,250.88140811891068
C7-C10-C11-C12,179.596874029529,212.3638685605044,32.76699453097538
C10-C11-C12-N2,176.76028836860266,162.36552324686298,14.394765121739681
