angle,ideal_angle,extracted_angle,error
N1-C1-C6,113.82377815788466,118.02754994232664,4.203771784441983
N1-C1-C2,113.82787553064888,119.4653693255495,5.637493794900621
C6-C1-C2,116.33738557895634,122.48121252975014,6.143826950793795
C1-C2-C3,121.70053867810151,118.73255740259808,2.9679812755034334
C2-C3-C4,121.68198132653649,118.77915804051868,2.9028232860178065
N2-C4-C3,113.94642112944925,118.14082326863533,4.1944021391860815
N2-C4-C5,113.93654505199075,119.3663920663143,5.429847014323556
C3-C4-C5,116.39237751697364,122.4729444594989,6.080566942525266
C4-C5-C6,121.66545931502303,118.73921095752715,2.9262483574958793
C1-C6-C5,121.71338732017249,118.79488922258764,2.9184980975848447
