dihedral,ideal_angle,extracted_angle,error
N1-C1-C6-C5,140.83284196722042,181.82588045031392,40.9930384830935
C2-C1-C6-C5,5.487464565163735,359.96421526769683,354.4767507025331
N1-C1-C2-C3,219.155518788295,178.1000561107941,41.05546267750091
C6-C1-C2-C3,354.4991084543311,359.9875360944686,5.488427640137502
C1-C2-C3-C4,6.01655076705283,0.0417356980556526,5.974815068997177
C2-C3-C4-N2,218.36488528141825,178.3439222651179,40.02096301630036
C2-C3-C4-C5,354.08805656774064,359.9759002140607,5.88784364632005
N2-C4-C5-C6,141.62414606131316,181.62711568800813,40.00296962669498
C3-C4-C5-C6,5.896699380973117,359.97586438887924,354.0791650079061
C4-C5-C6-C1,354.0121469600438,0.05298161091390706,353.95916534912993
