bond,ideal_length,extracted_length,error
N1-C1,1.5169861688179969,1.4989382624594765,0.018047906358520382
N2-C10,1.512455964620227,1.4936017852992574,0.018854179320969555
C1-C2,1.5222492017594467,1.5206957041453617,0.0015534976140849643
C2-C3,1.5317986084337722,1.531215541680642,0.0005830667531303568
C3-C4,1.533405934960724,1.5345378518856043,0.0011319169248802385
C4-C5,1.5447424662391775,1.5332420706190397,0.011500395620137827
C4-C12,1.5337617177020724,1.5432987236347266,0.009537005932654274
C5-C6,1.5464883176255708,1.5444977490992233,0.0019905685263474915
C6-C7,1.535084994854222,1.5450949011681554,0.010009906313933392
C7-C11,1.5452922635370225,1.534231413274083,0.011060850262939459
C7-C8,1.5353142178074053,1.5341018570889824,0.0012123607184229002
C8-C9,1.5341772973401815,1.5313382982230737,0.002838999117107832
C9-C10,1.5234222536185889,1.5199714793377002,0.003450774280888691
C11-C12,1.547211288053577,1.5452829585046544,0.001928329548922747
