bond,ideal_length,extracted_length,error
N1-C1,1.5124736707362907,1.4911568236344757,0.02131684710181503
N2-C10,1.5132586518866264,1.4919745438215686,0.021284108065057872
C1-C2,1.5244891691055928,1.5198888683179979,0.004600300787594991
C2-C3,1.5332220270037182,1.5314006208680737,0.001821406135644521
C3-C4,1.53070975758777,1.5287610036735053,0.0019487539142646337
C4-C5,1.530465291509776,1.5310792975520542,0.0006140060422781257
C5-C6,1.5301516835289326,1.5258983443982677,0.004253339130664946
C6-C7,1.5303572533492071,1.5315525882287715,0.0011953348795643581
C7-C8,1.529988067039215,1.527232416544752,0.0027556504944630245
C8-C9,1.5335239855933556,1.5283412064589192,0.005182779134436322
C9-C10,1.5237523648978193,1.5207910388929118,0.002961326004907505
