angle,ideal_angle,extracted_angle,error
N1-C1-C2,112.63289795432378,113.40176506766689,0.7688671133431058
C1-C2-C3,110.43152910344742,108.81261289439747,1.6189162090499423
C2-C3-C4,113.69470418077479,114.8300372058061,1.1353330250313007
C3-C4-C5,112.36534048666095,111.99969850453208,0.3656419821288779
C4-C5-C6,114.34609713609096,113.25056553536777,1.0955316007231914
C5-C6-C7,112.53254143572046,114.75672481093459,2.2241833752141247
C6-C7-C8,114.03009259529136,110.61682959154082,3.4132630037505436
C7-C8-C9,112.28740832566552,116.32878290826513,4.041374582599602
C8-C9-C10,111.42873397645587,108.37807066243312,3.0506633140227564
N2-C10-C9,112.07334197013552,112.95969317835329,0.8863512082177749
