angle,ideal_angle,extracted_angle,error
C1-C2-C4,110.34411025599285,109.35345370218957,0.9906565538032766
C1-C2-C3,110.14892210676788,109.76428596811678,0.38463613865110347
C1-C2-C6,110.19737284287272,109.88159112629508,0.3157817165776464
C4-C2-C3,110.4776581611933,110.9811811395823,0.5035229783890003
C4-C2-C6,105.11137405954595,105.85209755990132,0.7407235003553723
C3-C2-C6,110.46047744296146,110.9334084692198,0.47293102625833683
C2-C4-C5,113.94563725780537,114.64266011398907,0.6970228561836933
N1-C5-C4,112.10662170971838,109.66526768728608,2.441354022432307
C2-C6-C7,113.97268091128525,114.61616526757284,0.6434843562875869
N2-C7-C6,111.88705543312966,109.37772283017101,2.5093326029586507
