bond,ideal_length,extracted_length,error
N1-C7,1.5116759619512523,1.4901640510035796,0.021511910947672686
N2-C14,1.5128479177403946,1.492965806531505,0.019882111208889608
C1-C2,1.5423388240126792,1.537426102340157,0.004912721672522213
C2-C8,1.601671282209294,1.585627475216014,0.016043806993280008
C2-C3,1.5427027351641258,1.538040203955136,0.004662531208989851
C2-C4,1.5540777445991327,1.5482080657545203,0.005869678844612425
C4-C5,1.53302767492437,1.5279617256421907,0.005065949282179405
C5-C6,1.5340081016232732,1.526276425842799,0.007731675780474179
C6-C7,1.523574814741085,1.5171597385800695,0.006415076161015554
C8-C11,1.5549019560778248,1.5477804463076017,0.007121509770223078
C8-C10,1.5423280813943856,1.5370362048723225,0.005291876522063088
C8-C9,1.5426815286883693,1.5352629271922962,0.007418601496073096
C11-C12,1.5332182340398035,1.5275839393483968,0.005634294691406749
C12-C13,1.5345422919129796,1.5262434292913494,0.008298862621630265
C13-C14,1.523924350695923,1.5156533149533462,0.008271035742576816
