bond,ideal_length,extracted_length,error
N1-C1,1.5088929572826728,1.490740085889171,0.018152871393501746
N2-C9,1.5120705059545665,1.4856635033165104,0.026407002638056065
C1-C2,1.522497061494137,1.5142619138207065,0.008235147673430587
C2-C3,1.530093842447204,1.5187012604343935,0.01139258201281046
C3-C4,1.5286846784457861,1.5225147700524275,0.006169908393358625
C4-C5,1.5280281802152806,1.5193076065437314,0.008720573671549214
C5-C6,1.5281489608616001,1.5220866801257131,0.0060622807358869935
C6-C7,1.5292993702130493,1.5194773915838125,0.009821978629236838
C7-C8,1.5317164112730393,1.5236859242464174,0.008030487026621902
C8-C9,1.5234979797278478,1.5120105617829063,0.01148741794494157
