dihedral,ideal_angle,extracted_angle,error
C1-C2-C4-C5,298.57119896414054,74.98864606935845,223.58255289478208
C3-C2-C4-C5,59.88896018802868,314.83589492414205,254.94693473611338
C7-C2-C4-C5,179.30379421653825,194.30417035351718,15.000376136978929
C1-C2-C7-C8,63.67817167948013,287.5209361450383,223.8427644655582
C4-C2-C7-C8,182.92253295543188,168.3976363282796,14.524896627152287
C3-C2-C7-C8,302.3079999648345,47.78715196274061,254.52084800209389
C2-C4-C5-C6,180.5275258806463,194.9668696761327,14.439343795486394
C4-C5-C6-N1,178.77645418085638,177.63717897810554,1.139275202750838
C2-C7-C8-C9,181.86190489788538,171.5036594699283,10.358245427957087
C7-C8-C9-N2,181.2271707426206,176.87517753428796,4.35199320833263
