angle,ideal_angle,extracted_angle,error
C1-C2-C6,110.62985587028786,110.44294488322875,0.18691098705910747
C1-C2-C3,108.26629285678261,108.89152343276393,0.6252305759813197
C1-C2-C4,109.31649165666292,109.17801639564686,0.13847526101605467
C6-C2-C3,111.14967382623527,111.30108949801519,0.15141567177991533
C6-C2-C4,108.57416303032554,108.35474449177543,0.21941853855010152
C3-C2-C4,108.87156816010182,108.62918131831226,0.2423868417895534
C2-C4-C5,115.15640866764795,115.67280499098993,0.5163963233419793
N1-C5-C4,110.53069998777717,107.40041403335174,3.130285954425432
C2-C6-C9,108.67616674198108,108.61923513373038,0.05693160825069299
C2-C6-C8,111.25538693568483,110.77796494070365,0.4774219949811709
C2-C6-C7,110.74248731783752,110.92026424920473,0.1777769313672195
C9-C6-C8,108.44366501274361,109.70924026675763,1.2655752540140242
C9-C6-C7,109.40150746884868,108.18006445028288,1.2214430185657932
C8-C6-C7,108.278063974128,108.59154830088004,0.3134843267520324
C6-C9-C10,114.82139004911548,115.51581057884863,0.6944205297331507
N2-C10-C9,110.4870512422363,107.22298319912386,3.264068043112445
