angle,ideal_angle,extracted_angle,error
C1-C2-C4,111.4054572170147,109.35100676850517,2.0544504485095274
C1-C2-C3,110.09628187492302,111.01532449439061,0.9190426194675894
C1-C2-C5,111.40994498459371,110.54638130472797,0.8635636798657345
C4-C2-C3,111.27336634415913,110.63477194898027,0.6385943951788562
C4-C2-C5,101.17164352499059,105.01842843314536,3.846784908154774
C3-C2-C5,111.23104663363524,110.11338428444604,1.117662349189203
N1-C4-C2,115.06778371544486,113.26536645858526,1.8024172568595986
N2-C5-C2,115.06253725007927,113.50137237061354,1.5611648794657356
