bond,ideal_length,extracted_length,error
N1-C1,1.5088929572826728,1.4951887056271136,0.013704251655559219
N2-C9,1.5120705059545665,1.4909577431895784,0.02111276276498808
C1-C2,1.522497061494137,1.5162085969421608,0.006288464551976292
C2-C3,1.530093842447204,1.5203164638832751,0.009777378563928796
C3-C4,1.5286846784457861,1.5295194628258924,0.0008347843801062016
C4-C5,1.5280281802152806,1.521372468651778,0.006655711563502642
C5-C6,1.5281489608616001,1.522005125383475,0.006143835478125137
C6-C7,1.5292993702130493,1.5266363239123273,0.002663046300722005
C7-C8,1.5317164112730393,1.527934650573616,0.0037817606994232644
C8-C9,1.5234979797278478,1.5186693180326853,0.004828661695162495
