dihedral,ideal_angle,extracted_angle,error
C1-C2-C4-N1,62.238538973966214,308.33328354849607,246.09474457452984
C3-C2-C4-N1,298.9627996644941,70.55099798089331,228.4118016836008
C5-C2-C4-N1,180.73304918759553,190.82741230928767,10.09436312169214
C1-C2-C5-N2,300.94947779280875,69.35841386539018,231.5910639274186
C4-C2-C5-N2,182.45820901044354,187.44228707254314,4.984078062099599
C3-C2-C5-N2,64.1978203134993,306.67249229826183,242.47467198476252
