angle,ideal_angle,extracted_angle,error
N1-C1-C6,110.6909154899846,108.62631517742602,2.064600312558582
N1-C1-C2,110.68206400116131,109.41703325279158,1.2650307483697247
C6-C1-C2,112.29464251846471,111.81809461298495,0.47654790547976233
C1-C2-C3,109.87138434113412,110.26884861811428,0.39746427698015907
C2-C3-C4,109.83010323499734,110.73417192265977,0.9040686876624306
N2-C4-C3,110.69838309348273,108.42289444643487,2.2754886470478652
N2-C4-C5,110.74684727020306,109.72713826658442,1.0197090036186438
C3-C4-C5,112.24406435999711,111.83189234548536,0.41217201451175356
C4-C5-C6,109.78772020804233,110.16900353596753,0.38128332792520325
C1-C6-C5,109.84658146054096,110.84337165243865,0.9967901918976878
