angle,ideal_angle,extracted_angle,error
C1-C2-C6,110.62985587028786,110.78162261770723,0.1517667474193729
C1-C2-C3,108.26629285678261,108.70270669256334,0.43641383578072634
C1-C2-C4,109.31649165666292,108.06023527024486,1.256256386418059
C6-C2-C3,111.14967382623527,110.66929820414234,0.48037562209293583
C6-C2-C4,108.57416303032554,109.05466497735874,0.48050194703320415
C3-C2-C4,108.87156816010182,109.52477430193073,0.6532061418289175
C2-C4-C5,115.15640866764795,115.26079759238874,0.10438892474078898
N1-C5-C4,110.53069998777717,107.93798273218215,2.5927172555950193
C2-C6-C9,108.67616674198108,108.7208274422263,0.044660700245216844
C2-C6-C8,111.25538693568483,110.40969407149798,0.8456928641868444
C2-C6-C7,110.74248731783752,111.2046508864824,0.4621635686448826
C9-C6-C8,108.44366501274361,109.16774220568003,0.72407719293642
C9-C6-C7,109.40150746884868,108.63570370777343,0.7658037610752473
C8-C6-C7,108.278063974128,108.66186699748351,0.38380302335551164
C6-C9-C10,114.82139004911548,115.52730404974888,0.705914000633399
N2-C10-C9,110.4870512422363,108.19495928745309,2.292091954783217
