bond,ideal_length,extracted_length,error
N1-C5,1.514974904651807,1.4940628182391353,0.020912086412671727
N2-C10,1.513284622535752,1.4968019316440222,0.016482690891729712
C1-C2,1.542882272029222,1.5304533249153078,0.012428947113914068
C2-C6,1.601003019543577,1.5853279198588732,0.01567509968470371
C2-C3,1.5427922808099532,1.5349060512341488,0.007886229575804427
C2-C4,1.5554561281074544,1.540701936769269,0.014754191338185452
C4-C5,1.5282836848012398,1.5205046618087823,0.007779022992457474
C6-C9,1.5554897971641846,1.546111513779759,0.00937828338442559
C6-C8,1.5430068684496328,1.5331280280406738,0.009878840408958922
C6-C7,1.5428075081944834,1.5346395393983812,0.008167968796102265
C9-C10,1.5278078577502827,1.5215789747828943,0.006228882967388438
