dihedral,ideal_angle,extracted_angle,error
N1-C1-C2-C3,178.21280567331888,178.76677962046097,0.553973947142083
C1-C2-C3-C4,177.88188160976566,174.27218170463325,3.609699905132402
C2-C3-C4-N2,178.54672499691935,146.8738797507417,31.672845246177644
