dihedral,ideal_angle,extracted_angle,error
C1-C2-C6-C9,72.02151673463905,60.65195912031547,11.369557614323583
C1-C2-C6-C8,191.3501119647661,301.86676166570055,110.51664970093444
C1-C2-C6-C7,311.82505293448327,181.0278254716619,130.79722746282135
C3-C2-C6-C9,311.70736480277725,299.60102263875643,12.106342164020816
C3-C2-C6-C8,71.03596003290434,180.81582518414154,109.7798651512372
C3-C2-C6-C7,191.5109010026215,59.97688899010293,131.53401201251856
C4-C2-C6-C9,191.980509948868,180.93936453833336,11.041145410534625
C4-C2-C6-C8,311.309105178995,62.1541670837185,249.15493809527652
C4-C2-C6-C7,71.7840461487122,301.3152308896798,229.5311847409676
C1-C2-C4-C5,307.61174736394497,308.87515876491807,1.263411400973098
C6-C2-C4-C5,186.8380482690028,187.2341826458289,0.3961343768260974
C3-C2-C4-C5,65.69885569165966,66.69259782185182,0.9937421301921603
C2-C4-C5-N1,177.6193214324032,192.62935208488423,15.01003065248102
C2-C6-C9-C10,190.55343140189282,173.50953531546583,17.043896086426997
C8-C6-C9-C10,69.48067458039452,294.0403384029195,224.55966382252495
C7-C6-C9-C10,311.57809106245077,51.84894036490691,259.72915069754384
C6-C9-C10-N2,181.6943316746118,166.94844360184317,14.745888072768622
