bond,ideal_length,extracted_length,error
N1-C5,1.514974904651807,1.4935606782860906,0.021414226365716438
N2-C10,1.513284622535752,1.4937410388023722,0.01954358373337972
C1-C2,1.542882272029222,1.538524919437323,0.004357352591898955
C2-C6,1.601003019543577,1.5897924380794073,0.011210581464169644
C2-C3,1.5427922808099532,1.5360166775965467,0.006775603213406534
C2-C4,1.5554561281074544,1.5497998790501846,0.005656249057269802
C4-C5,1.5282836848012398,1.5230790723019214,0.005204612499318362
C6-C9,1.5554897971641846,1.5497477691572006,0.005742028006983979
C6-C8,1.5430068684496328,1.5363557298876727,0.0066511385619600905
C6-C7,1.5428075081944834,1.5379903650139557,0.004817143180527728
C9-C10,1.5278078577502827,1.5231376985670726,0.004670159183210121
