structure_name,entity_id,entity_type,experiment_name,timestamp,lattice_a,lattice_b,lattice_c,alpha,beta,gamma,metal_B,halogen_X,total_atoms,total_octahedra,cell_volume,cutoff_ref_ligand,central_atom_index,central_atom_symbol,central_x,central_y,central_z,zeta,delta,sigma,theta_mean,theta_min,theta_max,mean_bond_distance,bond_distance_variance,octahedral_volume,is_octahedral,num_axial_ligands,num_equatorial_ligands,total_ligands,axial_central_axial_angle,deviation_from_180,is_linear,total_axial_bridges,total_equatorial_bridges,avg_axial_central_axial_angle,avg_central_equatorial_central_angle,cis_angle_mean,cis_angle_std,cis_angle_min,cis_angle_max,trans_angle_mean,trans_angle_std,trans_angle_min,trans_angle_max,bond_distance_min,bond_distance_max,bond_distance_range,molecular_formula,num_atoms,molecular_size_max,molecular_size_mean,is_spacer_molecule,is_a_site_molecule,mol_H_count,mol_C_count,mol_N_count,mol_O_count,mol_F_count,mol_S_count,mol_Cl_count,mol_Br_count,mol_I_count,vector_angle_between_planes_deg,vector_distance_between_centers_angstrom,vector_low_plane_vs_z_axis_deg,vector_high_plane_vs_z_axis_deg,vector_analysis_available,penetration_mol1_formula,penetration_mol1_n1_to_low,penetration_mol1_low_to_high,penetration_mol1_high_to_n2,penetration_mol1_total_length,penetration_mol2_formula,penetration_mol2_n1_to_low,penetration_mol2_low_to_high,penetration_mol2_high_to_n2,penetration_mol2_total_length,penetration_n1_to_low_diff,penetration_low_to_high_diff,penetration_high_to_n2_diff,penetration_analysis_available,spacer_total_H,spacer_total_C,spacer_total_N,perovskite_name,halogen,n_slab,molecule_name,contcar_path,penetration_n1_to_low,penetration_low_to_high,penetration_high_to_n2,penetration_total_length,penetration_length_difference,penetration_n1_x,penetration_n1_y,penetration_n1_z,penetration_n2_x,penetration_n2_y,penetration_n2_z,analysis_timestamp
MAPbBr3_n3_[NH3+]CC1CCC(C[NH3+])CC1,octahedron_1,octahedron,CONTCAR,2025-08-06 13:14:38.464930,8.154327571232637,8.387061082318079,23.704203061296564,90.9265337275844,94.40734336145837,90.01596978026016,Pb,Br,118,6,1616.1433357767191,3.5,69.0,Pb,4.78965523154503,4.280589201979218,0.49488783991926766,0.3867853052784169,0.0006987618034984617,32.769697050508,111.41398887204386,84.32068361954308,138.50729412454464,3.0257907496189347,0.006397450566123904,36.71,True,2,4,6,176.9592449231589,3.0407550768410943,True,1,4,176.9592449231589,70.63166572823714,90.0450965528007,3.5952156220776272,82.39873339466865,94.01844441368436,174.13856486356258,1.9961714250855658,172.6288591528735,176.9592449231589,2.884735902568268,3.12786625437317,0.24313035180490195,,,,,False,False,0,0,0,0,0,0,0,0,0,1.1487213234279647,7.0975846288458815,3.614942501900529,4.469441935601781,True,C8H20N2,0.48414317063125917,5.773526739614782,0.31683821195325174,6.574508122199293,C8H20N2,0.0947548873484697,5.71159846952896,0.3977473319673869,6.204100688844817,0.38938828328278946,0.061928270085822135,0.08090912001413514,True,64,20,8,MAPbBr3,Br,3,[NH3+]CC1CCC(C[NH3+])CC1,/home/dotempo/Documents/DION-JACOBSON/BULKS/MAPbBr3/MAPbBr3_n3_[NH3+]CC1CCC(C[NH3+])CC1/CONTCAR,,,,,,,,,,,,2025-08-06T13:16:20.930085
MAPbBr3_n3_[NH3+]CCC[NH3+],octahedron_1,octahedron,CONTCAR,2025-08-06 13:14:39.949105,8.128226582730402,8.221690878710268,21.867514669402354,92.3472821205089,91.11078662277707,89.57848518887799,Pb,Br,92,6,1459.8250997487644,3.5,49.0,Pb,4.1701402284358995,4.447552556501598,0.7160091150341522,0.2086229061595346,0.00025023543514010447,60.34961425786288,177.60976439771434,151.85571858231594,203.36381021311269,3.012849574222184,0.002271452745804546,35.96,True,2,4,6,165.58227101149276,14.417728988507235,False,1,4,165.58227101149276,70.05024634655136,90.08824109864217,5.482377905071451,82.75622466623375,99.95634709116278,170.85577778077473,4.953136810695918,165.58227101149276,177.4853924407369,2.955371077116322,3.1045757260237523,0.14920464890743013,,,,,False,False,0,0,0,0,0,0,0,0,0,2.320533048102266,5.074949264081825,1.4564697002305218,1.8238202035292135,True,C3H12N2,0.4976667070135722,6.562889585928261,0.46836350670964483,7.528919799651478,C3H12N2,0.4976667070135722,6.562889585928261,0.46836350670964483,7.528919799651478,0.24780005842087688,2.5542745924503834,0.17885924367264955,True,48,10,8,MAPbBr3,Br,3,[NH3+]CCC[NH3+],/home/dotempo/Documents/DION-JACOBSON/BULKS/MAPbBr3/MAPbBr3_n3_[NH3+]CCC[NH3+]/CONTCAR,,,,,,,,,,,,2025-08-06T13:16:20.930085
MAPbBr3_n3_[NH3+]C1CCC([NH3+])CC1,octahedron_1,octahedron,CONTCAR,2025-08-06 13:14:43.005544,8.088456183683657,8.639312689095943,22.100915794194417,89.65318198872353,86.33806122236636,90.68035088622067,Pb,Br,106,6,1541.085533933232,3.5,60.0,Pb,0.12500715136243085,0.18667221606264583,0.6633867274771714,0.3633195373363729,0.0007328379917900031,75.38181011739626,227.73381710760384,191.98007517717267,263.487559038035,3.050807544040312,0.006820835870142205,36.94,True,2,4,6,162.90299876611388,17.097001233886118,False,1,4,162.90299876611388,70.46823494816815,90.15243056984453,7.334717438810341,79.51020121109804,104.83985477528526,166.9078953517117,2.8763636326436317,162.90299876611388,169.52743693145553,2.877798228981954,3.1290009709364797,0.2512027419545255,,,,,False,False,0,0,0,0,0,0,0,0,0,3.5613397887386524,5.640323723183366,1.8472951326999325,3.076301938897111,True,C6H16N2,0.7498056452687857,7.563509938816009,1.483278700670344,9.79659428475514,C6H16N2,0.7498056452687857,7.563509938816009,1.483278700670344,9.79659428475514,0.47202740799277526,0.36943890389693035,0.39952506436454627,True,56,16,8,MAPbBr3,Br,3,[NH3+]C1CCC([NH3+])CC1,/home/dotempo/Documents/DION-JACOBSON/BULKS/MAPbBr3/MAPbBr3_n3_[NH3+]C1CCC([NH3+])CC1/CONTCAR,,,,,,,,,,,,2025-08-06T13:16:20.930085
MAPbBr3_n3_[NH3+]CCCCCCC[NH3+],octahedron_1,octahedron,CONTCAR,2025-08-06 13:14:45.201090,8.223425230705445,8.21635707470431,25.506459250015634,94.53143748214823,97.0483769659037,91.38027493886527,Pb,Br,116,6,1704.0202234123574,3.5,69.0,Pb,4.865192026394407,4.706208374110706,0.5092462801771042,0.23757719216763595,0.00022625944085831302,72.18046121200595,224.17168043564743,198.5787466584763,249.76461421281851,3.0267634820839304,0.0020728299766864917,36.14,True,2,4,6,159.6903182073723,20.309681792627714,False,1,4,159.6903182073723,71.98518070972821,90.15251960977643,6.965330166921893,79.70954377112074,100.29513946329057,167.75358867320085,5.70436093552094,159.6903182073723,172.00283036332283,2.975901391137249,3.1094756322846586,0.13357424114740946,,,,,False,False,0,0,0,0,0,0,0,0,0,0.4493373163518264,7.596607330714772,8.524604691777798,8.127854644693707,True,C7H20N2,0.7179794367342268,9.080410925200534,1.077665179176851,10.876055541111612,C7H20N2,0.7179794367342268,9.080410925200534,1.077665179176851,10.876055541111612,0.381344605544089,0.20553812732278054,0.07345316114652434,True,64,18,8,MAPbBr3,Br,3,[NH3+]CCCCCCC[NH3+],/home/dotempo/Documents/DION-JACOBSON/BULKS/MAPbBr3/MAPbBr3_n3_[NH3+]CCCCCCC[NH3+]/CONTCAR,,,,,,,,,,,,2025-08-06T13:16:20.930085
MAPbBr3_n3_[NH3+]CCCCCC[NH3+],octahedron_1,octahedron,CONTCAR,2025-08-06 13:14:47.181017,8.231285908487086,8.234767003595058,24.44290400258539,84.51286991146056,84.55619274508426,89.25999199240422,Pb,Br,110,6,1641.7638067797125,3.5,65.0,Pb,3.7413257669997955,3.7291429367009696,1.2969619362402893,0.09446137487511574,3.2332748271921e-05,47.32708970877286,116.31085568041718,82.79090156827735,149.830809792557,3.0240769261394917,0.00029568431684101403,36.51,True,2,4,6,172.88623603670774,7.113763963292257,False,1,4,172.88623603670774,72.75524952881533,89.91128811886004,4.606731853660496,85.23119221069983,99.62524475028533,173.0501433299477,3.349046469138698,169.03282640997995,177.23136754315544,2.999033529596325,3.049715464558741,0.05068193496241635,,,,,False,False,0,0,0,0,0,0,0,0,0,0.07049154090166958,6.894594507307746,7.687227825499606,7.669951960767345,True,C6H18N2,0.6059832233752581,7.841114803110778,0.8376442445378502,9.284742271023886,C6H18N2,0.6059832233752581,7.841114803110778,0.8376442445378502,9.284742271023886,0.01666364141128107,0.02757971730099751,0.10146156009834162,True,60,16,8,MAPbBr3,Br,3,[NH3+]CCCCCC[NH3+],/home/dotempo/Documents/DION-JACOBSON/BULKS/MAPbBr3/MAPbBr3_n3_[NH3+]CCCCCC[NH3+]/CONTCAR,,,,,,,,,,,,2025-08-06T13:16:20.930085
MAPbBr3_n3_CC(C)(CCC[NH3+])CCC[NH3+],octahedron_1,octahedron,CONTCAR,2025-08-06 13:14:49.653583,8.248129800144893,8.225357842686302,26.1614869149386,93.05955925905592,92.99543484704763,90.29972928535867,Pb,Br,128,6,1769.8864096010998,3.5,75.0,Pb,4.592355282235594,4.392385111981044,0.5464678729470477,0.2530894834151054,0.00025157328753841875,75.8961352906274,238.59075009995243,192.11513483355927,285.06636536634556,3.005538904006222,0.0022725279477190047,35.4,True,2,4,6,164.04997594640574,15.950024053594262,False,1,4,164.04997594640574,69.30247812376678,90.19172312262181,6.9097710157016525,81.85351901926516,103.2661084142087,167.51581990546114,2.621249124089978,164.04997594640574,170.38776106587346,2.954107734109414,3.0860970930147813,0.13198935890536712,,,,,False,False,0,0,0,0,0,0,0,0,0,1.1943019283568135,9.241958759226218,5.087597722270112,3.9716897938592823,True,,,,,,C9H24N2,0.6276254766784937,9.751106557899089,1.1640130490903886,11.542745083667972,0.22150664583687885,0.06439565005735659,0.28546486009925776,True,72,22,8,MAPbBr3,Br,3,CC(C)(CCC[NH3+])CCC[NH3+],/home/dotempo/Documents/DION-JACOBSON/BULKS/MAPbBr3/MAPbBr3_n3_CC(C)(CCC[NH3+])CCC[NH3+]/CONTCAR,,,,,,,,,,,,2025-08-06T13:16:20.930085
MAPbBr3_n3_[NH3+]CCC1=CC=C(CC[NH3+])C=C1,octahedron_1,octahedron,CONTCAR,2025-08-06 13:14:51.639444,7.984772466003778,8.281646192896833,26.23828154299707,94.1002892438177,83.13131883118149,90.06894755464484,Pb,Br,118,6,1718.151214801241,3.5,65.0,Pb,3.3303180840999436,4.935256678028882,0.868260713647762,0.2596491824773053,0.00026537276621589346,41.754992385690116,135.5391288316657,110.09285957557339,160.985398087758,3.017774554861493,0.0024167400331861033,36.38,True,2,4,6,177.5353019244893,2.464698075510711,True,1,4,177.5353019244893,71.50875824718176,90.09213472425775,3.945748946931797,84.56959743357535,97.5105640409226,173.47551752328434,2.98999084701999,170.42157412293906,177.5353019244893,2.948521344383655,3.0967233424183505,0.14820199803469558,,,,,False,False,0,0,0,0,0,0,0,0,0,0.9949053063209663,8.393056673314641,7.322331774561179,6.342489538874416,True,C10H18N2,0.674827966610672,9.537961708183017,0.5593525270907699,10.772142201884458,C10H18N2,0.12052570309830885,9.570205670553008,0.2278545372942869,9.918585910945604,0.5543022635123631,0.03224396236999105,0.331497989796483,True,60,24,8,MAPbBr3,Br,3,[NH3+]CCC1=CC=C(CC[NH3+])C=C1,/home/dotempo/Documents/DION-JACOBSON/BULKS/MAPbBr3/MAPbBr3_n3_[NH3+]CCC1=CC=C(CC[NH3+])C=C1/CONTCAR,,,,,,,,,,,,2025-08-06T13:16:20.930085
MAPbBr3_n3_CC(C)(CC[NH3+])C(C)(C)CC[NH3+],octahedron_1,octahedron,CONTCAR,2025-08-06 13:14:53.485265,8.354402124176213,8.125597096813305,25.539771451130534,89.85132948541484,87.48102106575979,89.89941557928191,Pb,Br,134,6,1732.071294341149,3.5,81.0,Pb,4.185791169721169,4.178704709903687,0.8190651860612671,0.13618438284087375,7.447168603503389e-05,41.622186575975135,135.7508236907946,114.74383617441184,156.75781120717733,3.026417847332892,0.0006821014380966923,36.6,True,2,4,6,170.84328089040625,9.156719109593752,False,1,4,170.84328089040625,70.81489720738935,90.01115839631758,4.625317096087837,84.45740959971359,102.69401090853515,173.6994161497772,3.7501180828353644,170.84328089040625,178.99748985025204,2.986590850571062,3.0633329061370493,0.07674205556598723,,,,,False,False,0,0,0,0,0,0,0,0,0,2.9399513596023295,8.242544679911417,2.167347129296156,1.9939567051558218,True,C10H26N2,0.4511742390749845,9.599404990808262,0.7224773779942617,10.773056607877509,C10H26N2,0.4511742390749845,9.599404990808262,0.7224773779942617,10.773056607877509,0.4094307587124512,0.575358752533262,0.18528686604366396,True,76,24,8,MAPbBr3,Br,3,CC(C)(CC[NH3+])C(C)(C)CC[NH3+],/home/dotempo/Documents/DION-JACOBSON/BULKS/MAPbBr3/MAPbBr3_n3_CC(C)(CC[NH3+])C(C)(C)CC[NH3+]/CONTCAR,,,,,,,,,,,,2025-08-06T13:16:20.930085
MAPbBr3_n3_[NH3+]CCCC1CCC(CCC[NH3+])CC1,octahedron_1,octahedron,CONTCAR,2025-08-06 13:14:56.338432,8.24823198453197,8.125972965073169,28.331081977384578,96.29623106720837,91.30439538457979,88.82435890001578,Pb,Br,142,6,1886.6350463011513,3.5,85.0,Pb,4.506178293767131,4.769210847863996,0.583392831949602,0.15785230071518264,9.250857143320352e-05,49.525498431851474,176.15643299510327,142.9664258366434,209.34644015356312,3.0169467402224672,0.0008420100229914445,36.13,True,2,4,6,173.80551284311338,6.194487156886623,False,1,4,173.80551284311338,70.8378007728565,90.1139471421301,5.39353007793437,82.27682028394571,102.1680576710411,170.3998010502368,2.7595620898628903,167.04660586152897,173.80551284311338,2.9838197619166094,3.060811028408177,0.07699126649156751,,,,,False,False,0,0,0,0,0,0,0,0,0,6.585457463048133,10.12391438822388,5.245228683604956,3.6367137319746443,True,C12H28N2,0.5812636475343983,12.459879322224483,0.8869381918775654,13.928081161636447,,,,,,0.3162373446944341,0.6932517557218567,0.5909548559518778,True,80,28,8,MAPbBr3,Br,3,[NH3+]CCCC1CCC(CCC[NH3+])CC1,/home/dotempo/Documents/DION-JACOBSON/BULKS/MAPbBr3/MAPbBr3_n3_[NH3+]CCCC1CCC(CCC[NH3+])CC1/CONTCAR,,,,,,,,,,,,2025-08-06T13:16:20.930085
MAPbBr3_n3_[NH3+]CCCCCCCC[NH3+],octahedron_1,octahedron,CONTCAR,2025-08-06 13:14:59.213740,8.156434550185946,8.2007671887746,26.753277525435475,82.8483696411892,83.18773727648211,90.20621946332639,Pb,Br,122,6,1762.7367944702096,3.5,71.0,Pb,3.6518935305386018,3.496980583381969,1.3229044512705763,0.13413271111461889,7.424960809678575e-05,54.71439619861049,148.4404512870942,116.5297111487366,180.35119142545182,3.025036168078452,0.0006794465672549647,36.49,True,2,4,6,176.3463102683476,3.653689731652406,True,1,4,176.3463102683476,67.3725307558744,90.06480823796056,4.963667415332237,83.26029016005636,97.62707501478803,172.55379379207872,3.660925662015967,167.60529389622246,176.3463102683476,3.0034262789046453,3.0766252095081326,0.07319893060348726,,,,,False,False,0,0,0,0,0,0,0,0,0,1.5839674399004833,8.367185739305052,10.833583430693347,9.358378029675729,True,,,,,,C8H22N2,0.6083311096445185,9.684963737292653,0.6821016858310455,10.975396532768217,0.20186073677770722,0.25880282581257674,0.0071616876767546245,True,68,20,8,MAPbBr3,Br,3,[NH3+]CCCCCCCC[NH3+],/home/dotempo/Documents/DION-JACOBSON/BULKS/MAPbBr3/MAPbBr3_n3_[NH3+]CCCCCCCC[NH3+]/CONTCAR,,,,,,,,,,,,2025-08-06T13:16:20.930085
MAPbBr3_n3_[NH3+]CCCC1=CC=C(CCC[NH3+])C=C,octahedron_1,octahedron,CONTCAR,2025-08-06 13:15:06.060869,8.687497075226084,8.122070942695888,25.442708260653088,88.6543569661905,99.80778711823706,89.3811513962178,Pb,Br,130,6,1768.3238969633587,3.5,71.0,Pb,5.19834126519589,4.107102618106667,0.7756009780506223,0.1572024825710021,0.00011049545618997736,67.35280590289918,206.17026736163922,163.70700484753934,248.6335298757391,3.0096844168764907,0.0010008899732141434,35.53,True,2,4,6,163.80494225876697,16.19505774123303,False,1,4,163.80494225876697,74.1073019411944,90.08148206477551,7.139622904933661,76.81875799075821,100.35081159010224,167.71325892619834,2.8461830621720603,163.80494225876697,170.501043468356,2.9682410983178427,3.0668921074101703,0.0986510090923276,,,,,False,False,0,0,0,0,0,0,0,0,0,10.989920991024539,7.214443030769681,9.548917440514677,6.01111388087059,True,,,,,,,,,,,0.04297774754292688,1.0043714742519896,0.07176540555157662,True,68,28,8,MAPbBr3,Br,3,[NH3+]CCCC1=CC=C(CCC[NH3+])C=C1,/home/dotempo/Documents/DION-JACOBSON/BULKS/MAPbBr3/MAPbBr3_n3_[NH3+]CCCC1=CC=C(CCC[NH3+])C=C1/CONTCAR,,,,,,,,,,,,2025-08-06T13:16:20.930085
MAPbBr3_n3_[NH3+]CCCCC[NH3+],octahedron_1,octahedron,CONTCAR,2025-08-06 13:15:07.322895,8.324258011964085,8.146308202620974,23.202154003798725,94.8407404976714,93.67197038003327,91.22106498880892,Pb,Br,104,6,1563.9884813371516,3.5,61.0,Pb,4.695694798485664,4.628558143670247,0.6923591080305401,0.10400681647504761,4.554336336395806e-05,66.15212122959142,175.65532700665923,137.23225876475752,214.07839524856098,3.0257428930535806,0.0004169549592993422,36.23,True,2,4,6,168.05396209373365,11.946037906266355,False,1,4,168.05396209373365,73.47982983937327,89.91537050063039,6.546293354032913,80.57816745474565,102.41598762298638,169.3954998315963,2.92216879419465,166.681181838117,173.45135556293832,3.0007026819384617,3.062548542256155,0.06184586031769346,,,,,False,False,0,0,0,0,0,0,0,0,0,1.9095341629726228,6.364244313150774,5.101261068883223,6.985042732825237,True,C5H16N2,0.791248788796155,6.993617460040554,0.8681283717134683,8.652994620550176,C5H16N2,0.791248788796155,6.993617460040554,0.8681283717134683,8.652994620550176,0.19743670359878107,0.04261435421108306,0.49212808470343783,True,56,14,8,MAPbBr3,Br,3,[NH3+]CCCCC[NH3+],/home/dotempo/Documents/DION-JACOBSON/BULKS/MAPbBr3/MAPbBr3_n3_[NH3+]CCCCC[NH3+]/CONTCAR,,,,,,,,,,,,2025-08-06T13:16:20.930085
MAPbBr3_n3_[NH3+]CCCCCCCCC[NH3+],octahedron_1,octahedron,CONTCAR,2025-08-06 13:15:09.084423,8.069225292593465,8.359631526467572,27.72591920784853,98.83124735213391,96.76290610111273,91.04777549158601,Pb,Br,128,6,1833.980361168932,3.5,75.0,Pb,4.782796232223084,5.026921682982243,0.3650233018643063,0.21837984421529422,0.0001546061278707711,100.19768619940314,354.3398966846854,262.7342430266789,445.94555034269183,3.0240390203861853,0.0014138439729342422,35.4,True,2,4,6,156.56550417803143,23.434495821968568,False,1,0,156.56550417803143,0.0,90.6981155503433,9.202159782921312,79.38086325384064,108.66763435898737,162.52977347187502,4.415060564368381,156.56550417803143,167.1118326555945,2.98366162933502,3.0701347202327574,0.08647309089773714,,,,,False,False,0,0,0,0,0,0,0,0,0,2.6033230245446313,9.387000045117286,13.332702074459373,10.734391757639218,True,,,,,,C9H24N2,0.5068579305864128,11.340862567975787,1.060068458775,12.907788957337198,0.0020812295372688583,0.7036288724291708,0.37636027100707625,True,72,22,8,MAPbBr3,Br,3,[NH3+]CCCCCCCCC[NH3+],/home/dotempo/Documents/DION-JACOBSON/BULKS/MAPbBr3/MAPbBr3_n3_[NH3+]CCCCCCCCC[NH3+]/CONTCAR,,,,,,,,,,,,2025-08-06T13:16:20.930085
MAPbBr3_n3_[NH3+]C1=CC=C([NH3+])C=C1,octahedron_1,octahedron,CONTCAR,2025-08-06 13:15:12.371015,7.843233153558001,8.4295459665434,22.912413797615518,88.65285031297067,88.5684406797614,89.7605866475493,Pb,Br,94,6,1513.9506569529901,3.5,44.0,Pb,3.9414943468841055,4.082433634925393,0.6777372928434936,0.35121491366380475,0.000491050610073748,39.99791102990349,115.81079161914803,101.075887515007,130.54569572328907,3.0209783844770826,0.004481480289385946,36.41,True,2,4,6,169.77848591405095,10.221514085949053,False,1,4,169.77848591405095,72.34202298580145,89.90503940562245,4.498747223959739,82.78260638819846,100.89044633376871,173.01964938558248,2.5637516883416884,169.77848591405095,176.0474903697881,2.9124818043998886,3.1145710842423093,0.20208927984242075,,,,,False,False,0,0,0,0,0,0,0,0,0,0.6588124287817044,4.941413097907999,0.27771745990840685,0.9365297874502105,True,C6H10N2,0.13333230334735977,8.047458072769457,0.3064573682014445,8.48724774431826,C6H10N2,0.13333230334735977,8.047458072769457,0.3064573682014445,8.48724774431826,0.08268128622974202,1.0923469572834925,0.2623560346747398,True,44,16,8,MAPbBr3,Br,3,[NH3+]C1=CC=C([NH3+])C=C1,/home/dotempo/Documents/DION-JACOBSON/BULKS/MAPbBr3/MAPbBr3_n3_[NH3+]C1=CC=C([NH3+])C=C1/CONTCAR,,,,,,,,,,,,2025-08-06T13:16:20.930085
MAPbBr3_n3_[NH3+]CCC1CCC(CC[NH3+])CC1,octahedron_1,octahedron,CONTCAR,2025-08-06 13:15:14.126528,8.4231356456308,8.175838799335255,25.28128675498319,93.23989332183343,95.63256839070732,89.86826698077503,Pb,Br,130,6,1729.8414906596256,3.5,75.0,Pb,5.126254920324239,4.808232378631784,0.18663331723632887,0.22785472794896133,0.00030446316354486145,60.45534398077048,147.8802181029557,119.46059956000391,176.29983664590753,3.0284330422692727,0.0027923554954531354,36.44,True,2,4,6,164.90618636654443,15.093813633455568,False,1,4,164.90618636654443,71.97171614775503,89.9057737777703,5.925349053266205,82.10803371290383,100.81783704293612,169.13789012555125,3.054384678495469,164.90618636654443,172.0043491715189,2.914505678294791,3.0749676671025603,0.16046198880776918,,,,,False,False,0,0,0,0,0,0,0,0,0,0.4305876872995381,7.724075592796558,7.437940168651255,7.586495231138264,True,C10H24N2,0.34373527747606686,8.519346930792135,0.9403510628673585,9.80343327113556,C10H24N2,0.34373527747606686,8.519346930792135,0.9403510628673585,9.80343327113556,0.40186719265456966,0.7125488622013041,0.11379149624219964,True,72,24,8,MAPbBr3,Br,3,[NH3+]CCC1CCC(CC[NH3+])CC1,/home/dotempo/Documents/DION-JACOBSON/BULKS/MAPbBr3/MAPbBr3_n3_[NH3+]CCC1CCC(CC[NH3+])CC1/CONTCAR,,,,,,,,,,,,2025-08-06T13:16:20.930085
MAPbBr3_n3_CC(C)(CCCC[NH3+])C(C)(C)CCCC[N,octahedron_2,octahedron,CONTCAR,2025-08-06 13:14:09.316697,8.103981449131291,8.236898117112748,29.80509355889867,78.87318285975019,88.51020166499593,89.7114767402128,Pb,Br,158,6,1951.4813943924682,3.5,96.0,Pb,8.092934787072497,7.446374608744586,1.6857596321222121,0.10444554946750806,4.6516380278988176e-05,36.413961199603435,112.55617141321392,96.42068485209052,128.6916579743373,3.0206759566714894,0.0004244379320184303,36.47,True,2,4,6,171.57052675685316,8.429473243146845,False,1,4,171.57052675685316,70.62617788001384,89.98229219705911,4.03372762411095,85.51069668943626,100.89680884204923,173.93071344112937,3.0035416242732524,171.57052675685316,178.16924307402735,2.984245527627833,3.049098560408549,0.06485303278071619,,,,,False,False,0,0,0,0,0,0,0,0,0,0.6260722322971685,11.780120820295307,7.131755304063782,6.5471738947827145,True,C14H34N2,0.14837083794087097,14.868772145994974,0.38415300398147323,15.401295987917317,,,,,,0.13565315620072504,3.004643200628772,0.11214951014807512,True,92,32,8,MAPbBr3,Br,3,CC(C)(CCCC[NH3+])C(C)(C)CCCC[NH3+],/home/dotempo/Documents/DION-JACOBSON/BULKS/MAPbBr3/MAPbBr3_n3_CC(C)(CCCC[NH3+])C(C)(C)CCCC[NH3+]/CONTCAR,,,,,,,,,,,,2025-08-06T13:16:20.930085
MAPbBr3_n3_[NH3+]CCCCCCCCCC[NH3+],octahedron_2,octahedron,CONTCAR,2025-08-06 13:14:12.542967,8.13976707298767,8.165243980978763,29.348218082051293,96.57256978921657,80.80086723578273,90.06894363378021,Pb,Br,134,6,1912.5434425185842,3.5,80.0,Pb,7.411285311426714,1.0097712300152877,1.4980945490480926,0.12200355557501696,6.542796450854021e-05,63.455585022694535,170.05330567458913,132.85708486384928,207.24952648532891,3.0178977728232455,0.0005958987282048987,36.07,True,2,4,6,164.98887101932806,15.011128980671941,False,1,4,164.98887101932806,67.62067690131494,90.06426867486026,5.847622420822039,81.11422690986903,98.15691186478742,169.20902332923112,3.645361492393007,164.98887101932806,173.88341742005713,2.9861225908262012,3.053616360888765,0.06749377006256374,,,,,False,False,0,0,0,0,0,0,0,0,0,0.2613147878905647,10.605336264287422,11.511783733324043,11.602762052802056,True,C10H26N2,0.40092617271615927,11.461360962936105,0.5910934763984181,12.45338061205068,C10H26N2,0.40092617271615927,11.461360962936105,0.5910934763984181,12.45338061205068,0.26762576902516855,0.6412247846867114,0.12805700029221256,True,76,24,8,MAPbBr3,Br,3,[NH3+]CCCCCCCCCC[NH3+],/home/dotempo/Documents/DION-JACOBSON/BULKS/MAPbBr3/MAPbBr3_n3_[NH3+]CCCCCCCCCC[NH3+]/CONTCAR,,,,,,,,,,,,2025-08-06T13:16:20.930085
MAPbBr3_n3_CC(C)(C[NH3+])C[NH3+],octahedron_2,octahedron,CONTCAR,2025-08-06 13:14:15.413486,8.20879463048892,8.397640709955205,21.813708306396716,89.1624210492267,87.95598955191213,89.90818736750319,Pb,Br,104,6,1502.5990242263672,3.5,60.0,Pb,8.006179011886061,0.2678589603356328,0.8263748086860777,0.36091397696881655,0.0007990073496146558,50.728479617449196,153.91789317261538,112.1410673896235,195.6947189556073,3.0341790684066368,0.007355855515042096,36.82,True,2,4,6,165.8053591594416,14.194640840558407,False,1,4,165.8053591594416,72.16587580280007,90.04972464885981,4.861033060204645,83.53281958418502,98.95948990339026,171.5202975902811,4.073245704530044,165.8053591594416,175.00355023708426,2.853722079922228,3.11676360498443,0.263041525062202,,,,,False,False,0,0,0,0,0,0,0,0,0,2.092656974199814,5.793618159290885,0.8664409775630197,2.055238217198695,True,C5H16N2,0.4228432279264828,7.268218300241872,1.174490515209389,8.865552043377743,C5H16N2,0.4228432279264828,7.268218300241872,1.174490515209389,8.865552043377743,0.2918265779465353,0.1347267629941955,0.03458616097812173,True,56,14,8,MAPbBr3,Br,3,CC(C)(C[NH3+])C[NH3+],/home/dotempo/Documents/DION-JACOBSON/BULKS/MAPbBr3/MAPbBr3_n3_CC(C)(C[NH3+])C[NH3+]/CONTCAR,,,,,,,,,,,,2025-08-06T13:16:20.930085
MAPbBr3_n3_CC(C)(CCC[NH3+])C(C)(C)CCC[NH3,octahedron_2,octahedron,CONTCAR,2025-08-06 13:14:18.066810,8.587164654905498,7.9789680805785945,27.481961023506127,89.91199167967378,95.61051713030588,91.21106269364958,Pb,Br,146,6,1873.53432038052,3.5,88.0,Pb,0.8106857143426528,0.03755668748739606,0.625531066168979,0.2897746733237927,0.0003246734316309253,50.25529393485456,159.34708617355773,138.94672535810963,179.74744698900582,3.0172879544381206,0.0029558355578803742,36.18,True,2,4,6,172.25850497008884,7.741495029911164,False,1,4,172.25850497008884,69.3430299050051,90.04995591880648,5.15785571135813,81.19964969348553,99.18584489758561,173.47481843269432,3.681994251482842,169.6982221866399,178.46772814135423,2.9213342824618405,3.074796677908287,0.15346239544644646,,,,,False,False,0,0,0,0,0,0,0,0,0,0.6419046131424051,10.424677396789763,4.088101525437723,4.137637827398547,True,C12H30N2,0.19508571303707237,11.303381485415029,0.891540748465756,12.390007946917857,,,,,,0.37176408774565395,1.2698242876397607,0.4370537231497647,True,84,28,8,MAPbBr3,Br,3,CC(C)(CCC[NH3+])C(C)(C)CCC[NH3+],/home/dotempo/Documents/DION-JACOBSON/BULKS/MAPbBr3/MAPbBr3_n3_CC(C)(CCC[NH3+])C(C)(C)CCC[NH3+]/CONTCAR,,,,,,,,,,,,2025-08-06T13:16:20.930085
