bond,ideal_length,extracted_length,error
N1-C1,1.5169861688179969,1.4947020037581067,0.02228416505989017
N2-C10,1.512455964620227,1.4850490520693143,0.027406912550912654
C1-C2,1.5222492017594467,1.5070106255792814,0.01523857618016522
C2-C3,1.5317986084337722,1.52685351546454,0.00494509296923229
C3-C4,1.533405934960724,1.5233435310416636,0.010062403919060436
C4-C5,1.5447424662391775,1.5273422858861283,0.017400180353049244
C4-C12,1.5337617177020724,1.5459233201556337,0.012161602453561349
C5-C6,1.5464883176255708,1.531076409176154,0.015411908449416867
C6-C7,1.535084994854222,1.5373789471638213,0.0022939523095992786
C7-C11,1.5452922635370225,1.5282211123274914,0.017071151209531177
C7-C8,1.5353142178074053,1.5223924756578475,0.012921742149557769
C8-C9,1.5341772973401815,1.5276052728645373,0.0065720244756442
C9-C10,1.5234222536185889,1.5151607533134124,0.008261500305176472
C11-C12,1.547211288053577,1.5470763091150128,0.00013497893856428966
