bond,ideal_length,extracted_length,error
N1-C1,1.5125491222722092,1.4887460186690311,0.023803103603178055
N2-C8,1.5129793133516114,1.4941273029521018,0.018852010399509567
C1-C2,1.524035017253575,1.5158848308249362,0.00815018642863885
C2-C3,1.5328870511712547,1.5296178113690961,0.003269239802158541
C3-C4,1.530268854829765,1.5281848886491998,0.0020839661805651666
C4-C5,1.5295771746853382,1.5191531890149705,0.01042398567036762
C5-C6,1.5302439276604363,1.5211223547285986,0.009121572931837685
C6-C7,1.5333758612079011,1.5299364871841739,0.003439374023727293
C7-C8,1.5239408547394842,1.5162315789106156,0.0077092758288686
