bond,ideal_length,extracted_length,error
N1-C1,1.5124736707362907,1.4901210331572023,0.02235263757908834
N2-C10,1.5132586518866264,1.4908612412307063,0.022397410655920158
C1-C2,1.5244891691055928,1.5143856595167995,0.010103509588793358
C2-C3,1.5332220270037182,1.522923202308956,0.010298824694762176
C3-C4,1.53070975758777,1.5254992362489181,0.0052105213388518035
C4-C5,1.530465291509776,1.5235552700211024,0.006910021488673701
C5-C6,1.5301516835289326,1.524016075564387,0.006135607964545597
C6-C7,1.5303572533492071,1.5237840876307118,0.006573165718495311
C7-C8,1.529988067039215,1.5220565532314818,0.00793151380773316
C8-C9,1.5335239855933556,1.5255889699168768,0.007935015676478807
C9-C10,1.5237523648978193,1.519977884962962,0.0037744799348573554
