angle,ideal_angle,extracted_angle,error
N1-C1-C2,112.63289795432378,111.23910874961018,1.393789204713599
C1-C2-C3,110.43152910344742,111.09104012892932,0.6595110254819048
C2-C3-C4,113.69470418077479,113.4932592622723,0.2014449185024887
C3-C4-C5,112.36534048666095,111.56944598077504,0.7958945058859115
C4-C5-C6,114.34609713609096,114.81689478884864,0.4707976527576818
C5-C6-C7,112.53254143572046,111.48877186061516,1.0437695751053013
C6-C7-C8,114.03009259529136,114.60496080178618,0.5748682064948127
C7-C8-C9,112.28740832566552,111.1666653182864,1.1207430073791187
C8-C9-C10,111.42873397645587,113.81008034390909,2.3813463674532187
N2-C10-C9,112.07334197013552,109.50991061188398,2.5634313582515347
