bond,ideal_length,extracted_length,error
N1-C6,1.5141571009205232,1.4947912895747453,0.019365811345777972
N2-C9,1.5141389936327625,1.4970481704600593,0.017090823172703162
C1-C2,1.538764937639122,1.533867813143582,0.004897124495540028
C2-C4,1.5511126478948747,1.547330635011879,0.0037820128829957333
C2-C3,1.5385626536922843,1.5344935545979708,0.004069099094313522
C2-C7,1.5507663582858682,1.5454116413132182,0.005354716972649998
C4-C5,1.535276457816007,1.5282183447381499,0.007058113077857087
C5-C6,1.5223775962673598,1.5170541050224,0.005323491244959788
C7-C8,1.5361217317100104,1.5315337818216688,0.004587949888341658
C8-C9,1.523036303264964,1.5295427728468158,0.006506469581851748
