angle,ideal_angle,extracted_angle,error
C1-C2-C6,110.62985587028786,110.47416044635848,0.15569542392937308
C1-C2-C3,108.26629285678261,111.30305184216394,3.0367589853813257
C1-C2-C4,109.31649165666292,107.10110108578313,2.2153905708797907
C6-C2-C3,111.14967382623527,110.08367277453917,1.0660010516961052
C6-C2-C4,108.57416303032554,111.13042272444724,2.5562596941217066
C3-C2-C4,108.87156816010182,106.65449463128898,2.2170735288128327
C2-C4-C5,115.15640866764795,112.75283900471719,2.4035696629307637
N1-C5-C4,110.53069998777717,108.46019527718758,2.0705047105895886
C2-C6-C9,108.67616674198108,110.94923627996509,2.2730695379840142
C2-C6-C8,111.25538693568483,110.22588860218424,1.0294983335005838
C2-C6-C7,110.74248731783752,110.88627059171965,0.14378327388213563
C9-C6-C8,108.44366501274361,107.47096041953112,0.9727045932124838
C9-C6-C7,109.40150746884868,106.91103305805454,2.4904744107941355
C8-C6-C7,108.278063974128,110.29240728720413,2.0143433130761252
C6-C9-C10,114.82139004911548,113.3918561811996,1.4295338679158789
N2-C10-C9,110.4870512422363,108.49597966121213,1.9910715810241726
