angle,ideal_angle,extracted_angle,error
C1-C2-C5,110.89237693413615,111.58944635886473,0.697069424728582
C1-C2-C3,108.53521956556486,108.36972375778666,0.16549580777819983
C1-C2-C4,110.2274763587511,109.45115939579921,0.7763169629518956
C5-C2-C3,111.48150455344587,111.08380302492213,0.39770152852373997
C5-C2-C4,106.82552806993853,107.35529908217882,0.529771012240289
C3-C2-C4,108.85649001885454,108.95103920137956,0.09454918252501443
N1-C4-C2,114.81476018710873,114.10990315943219,0.7048570276765389
C2-C5-C6,111.52197156492784,111.64668083739116,0.12470927246332053
C2-C5-C7,110.9373708576206,110.79318550657725,0.14418535104336172
C2-C5-C8,106.67607813273052,107.90850334593014,1.232425213199619
C6-C5-C7,108.48302936614584,108.06974495037177,0.41328441577407204
C6-C5-C8,108.98214705466133,108.82875932113882,0.15338773352250712
C7-C5-C8,110.22024220551845,109.56425307461215,0.655989130906292
N2-C8-C5,114.91907247439828,113.44302504855868,1.476047425839596
