bond,ideal_length,extracted_length,error
N1-C6,1.5141571009205232,1.4917514693870613,0.022405631533461978
N2-C9,1.5141389936327625,1.4915390747469788,0.02259991888578372
C1-C2,1.538764937639122,1.5308809873682172,0.007883950270904716
C2-C4,1.5511126478948747,1.5398885828417577,0.011224065053117016
C2-C3,1.5385626536922843,1.5268927992613774,0.011669854430906845
C2-C7,1.5507663582858682,1.535680925157322,0.015085433128546155
C4-C5,1.535276457816007,1.5273871498857357,0.007889307930271316
C5-C6,1.5223775962673598,1.5136379891190468,0.008739607148313011
C7-C8,1.5361217317100104,1.5296591678332678,0.0064625638767426
C8-C9,1.523036303264964,1.5099732826400332,0.013063020624930921
