dihedral,ideal_angle,extracted_angle,error
C1-C2-C4-C5,310.69298835743615,305.7688044079924,4.924183949443773
C3-C2-C4-C5,68.11691966388004,64.31711903364035,3.7998006302396874
C7-C2-C4-C5,189.31560739877804,184.92613414498226,4.389473253795785
C1-C2-C7-C9,191.06484944793866,301.31750918525444,110.25265973731578
C1-C2-C7-C8,311.1049943859089,179.96723302165415,131.13776136425477
C1-C2-C7-C10,71.30710777957277,60.337165461095445,10.96994231847733
C4-C2-C7-C9,311.51054582045487,60.93262774616761,250.57791807428725
C4-C2-C7-C8,71.55069075842515,299.5823515825673,228.03166082414214
C4-C2-C7-C10,191.752804152089,179.9522840220086,11.8005201300804
C3-C2-C7-C9,71.14756512123806,179.95590185003556,108.8083367287975
C3-C2-C7-C8,191.18771005920834,58.605625686435275,132.58208437277307
C3-C2-C7-C10,311.3898234528722,298.97555812587655,12.414265326995633
C2-C4-C5-C6,184.57348518940498,182.51281587716434,2.060669312240634
C4-C5-C6-N1,176.79107026936228,186.85271001803508,10.061639748672803
C2-C7-C10-C11,186.8221588546687,174.9994679662594,11.822690888409284
C9-C7-C10-C11,65.51351107237821,295.5937644572164,230.08025338483822
C8-C7-C10-C11,308.01060126187446,54.18168346264396,253.8289177992305
C7-C10-C11-C12,179.596874029529,177.66144075536047,1.9354332741685312
C10-C11-C12-N2,176.76028836860266,173.18139996642608,3.578888402176574
