angle,ideal_angle,extracted_angle,error
C1-C2-C4,109.01901403687808,108.12787801176377,0.8911360251143066
C1-C2-C3,108.1530715605274,109.79999834851175,1.6469267879843557
C1-C2-C7,110.56896990277626,110.18668446170415,0.3822854410721135
C4-C2-C3,108.23903312723685,107.61348243065804,0.6255506965788129
C4-C2-C7,109.97225972310554,110.78916250998631,0.8169027868807746
C3-C2-C7,110.82346243834667,110.26176237708817,0.5617000612584917
C2-C4-C5,115.65894406292614,115.72449565075846,0.06555158783231718
C4-C5-C6,110.59213977632636,109.42179485935073,1.1703449169756368
N1-C6-C5,111.93574652875537,111.66277490214985,0.2729716266055249
C2-C7-C9,111.04260384381725,110.251109073962,0.7914947698552481
C2-C7-C8,110.66722394267171,110.1543079924551,0.512915950216609
C2-C7-C10,109.4463006972046,110.7770882467228,1.3307875495181918
C9-C7-C8,108.08503700314247,109.81349541324849,1.7284584101060148
C9-C7-C10,108.49786373218105,107.62219383128793,0.875669900893115
C8-C7-C10,109.0459476272716,108.16284434020388,0.8831032870677262
C7-C10-C11,116.39420096173907,115.67674602641381,0.7174549353252644
C10-C11-C12,109.7852553291686,109.47582995558044,0.30942537358816935
N2-C12-C11,112.05975462069863,111.61819685180552,0.44155776889310516
