dihedral,ideal_angle,extracted_angle,error
N1-C1-C6-C5,178.32026088016633,178.88824366004914,0.5679827798828114
C2-C1-C6-C5,302.57650832575644,300.7944280625377,1.7820802632187451
N1-C1-C2-C3,181.6127494562765,183.4542032221888,1.8414537659122914
C6-C1-C2-C3,57.351594767254745,60.321631116325186,2.9700363490704405
C1-C2-C3-C4,304.0103507190941,301.4070216362493,2.603329082844823
C2-C3-C4-N2,181.86762504936488,176.75711370512857,5.110511344236301
C2-C3-C4-C5,57.55828402291067,55.62574807315568,1.9325359497549925
N2-C4-C5-C6,178.09730250776843,185.75378788972773,7.6564853819593
C3-C4-C5-C6,302.3797613691915,306.61165716454735,4.231895795355854
C4-C5-C6-C1,56.124844472992244,55.236385989440876,0.8884584835513678
