bond,ideal_length,extracted_length,error
N1-C1,1.512288702956514,1.5019822494547217,0.010306453501792268
N2-C10,1.5176898526570684,1.4935820526997194,0.024107799957348908
C1-C2,1.522898643991745,1.513924476263386,0.008974167728358795
C2-C3,1.5483544492591457,1.532556933116533,0.01579751614261271
C3-C4,1.5066442126710602,1.5052349532078015,0.0014092594632586497
C4-C5,1.4067538806663356,1.3949062089301871,0.011847671736148424
C4-C12,1.4025640075752956,1.399622929962686,0.002941077612609755
C5-C6,1.3963476709287332,1.392805714017668,0.0035419569110652915
C6-C7,1.4008525268585832,1.39478442162341,0.0060681052351732045
C7-C8,1.5073124545765217,1.5067945140926624,0.000517940483859336
C7-C11,1.4063991517055001,1.3992502806162646,0.0071488710892355645
C8-C9,1.5381533851161735,1.5315733290788258,0.006580056037347681
C9-C10,1.5222306149448177,1.5159396077819736,0.006291007162844142
C11-C12,1.3949200207792232,1.3890636620023917,0.0058563587768314385
