bond,ideal_length,extracted_length,error
N1-C6,1.5165510543722516,1.4973082775794917,0.019242776792759875
N2-C12,1.5136918830845194,1.4967793127630566,0.01691257032146276
C1-C2,1.5424047404875294,1.538442274091698,0.00396246639583131
C2-C4,1.557608341227388,1.5543444686005696,0.003263872626818376
C2-C3,1.5424939552885408,1.537285746775267,0.00520820851327386
C2-C7,1.6014175549161402,1.5952460174014027,0.006171537514737535
C4-C5,1.538270837434492,1.5362940388866795,0.0019767985478125194
C5-C6,1.525324582217075,1.5183774288557728,0.0069471533613021386
C7-C9,1.5419568397818846,1.537948507259554,0.004008332522330571
C7-C8,1.5422855822685357,1.5380136735253016,0.004271908743234132
C7-C10,1.5560155156899433,1.55337422660943,0.0026412890805134204
C10-C11,1.5368667931497473,1.5365244635303115,0.00034232961943581053
C11-C12,1.5251295905197095,1.5195406678254544,0.0055889226942551495
